image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
78,9,9,1.276e-10,0.28514,0.2324,0.27153,0.2032,0.36177,0.10093,0.12981,0.15588,0.41602,0.45175,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.9049999999999853e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10
79,7,7,1.2903e-10,0.30065,0.19372,0.25017,0.34783,0.14959,0.1732,0.051927,0.6204,0.35905,0.31758,2.7299999999999854e-10,1.7330000000000063e-10,2.7299999999999854e-10,1.7330000000000063e-10,1.7330000000000063e-10,2.2169999999999728e-10,1.7330000000000063e-10,1.7330000000000063e-10,2.7299999999999854e-10,1.7330000000000063e-10
80,7,7,1.2873e-10,0.43931,0.21114,0.21212,0.21756,0.30208,0.21449,0.10829,0.54881,0.21047,0.44365,1.84344e-10,1.84344e-10,2.26769e-10,2.26769e-10,1.84344e-10,1.84344e-10,1.84344e-10,2.26769e-10,1.84344e-10,1.84344e-10
81,6,6,1.2528e-10,0.29075,0.18939,0.27062,0.18706,0.28687,0.34774,0.59323,0.094191,0.35606,0.14301,1.7966999999999965e-10,1.7966999999999965e-10,1.7966999999999965e-10,3.4957000000000007e-10,2.976399999999998e-10,1.7966999999999965e-10,1.7966999999999965e-10,1.7966999999999965e-10,1.7966999999999965e-10,1.7966999999999965e-10
82,2,2,1.276e-10,0.30752,0.26196,0.6785,0.34257,0.1679,0.053771,0.22765,0.28335,0.36069,0.21192,2.5362999999999967e-10,2.5362999999999967e-10,1.5827999999999875e-10,1.5827999999999875e-10,1.5827999999999875e-10,1.5827999999999875e-10,2.5362999999999967e-10,2.5362999999999967e-10,1.5827999999999875e-10,2.5362999999999967e-10
83,7,7,1.3032e-10,0.30172,0.2182,0.17459,0.26267,0.21737,0.21515,0.057876,0.68555,0.29854,0.33486,2.9619999999999904e-10,1.6109999999999937e-10,2.5069999999999873e-10,2.9619999999999904e-10,2.9619999999999904e-10,2.5069999999999873e-10,1.6109999999999937e-10,1.9199999999999934e-10,2.9619999999999904e-10,2.5069999999999873e-10
84,8,8,1.2875999999999998e-10,0.24779,0.2185,0.2678,0.24812,0.2005,0.21168,0.31517,0.096861,0.62209,0.28294,2.63199999999998e-10,3.1049999999999805e-10,2.63199999999998e-10,1.621999999999993e-10,1.621999999999993e-10,3.621999999999978e-10,2.63199999999998e-10,2.63199999999998e-10,1.621999999999993e-10,2.63199999999998e-10
85,4,4,1.2713e-10,0.19113,0.22774,0.25987,0.14843,0.63177,0.13786,0.26477,0.26706,0.2648,0.28713,2.1039999999999836e-10,3.2089999999999793e-10,1.4980000000000045e-10,2.1039999999999836e-10,2.1039999999999836e-10,2.1039999999999836e-10,2.6020000000000123e-10,2.6020000000000123e-10,2.1039999999999836e-10,2.1039999999999836e-10
86,7,7,1.2743e-10,0.29723,0.28026,0.30492,0.26881,0.13631,0.12649,0.05394,0.58511,0.41718,0.29315,2.7860000000000026e-10,2.7860000000000026e-10,2.7860000000000026e-10,2.7860000000000026e-10,2.7860000000000026e-10,1.5990000000000066e-10,2.361000000000017e-10,2.7860000000000026e-10,2.7860000000000026e-10,1.5990000000000066e-10
87,3,3,1.2969e-10,0.32627,0.18426,0.2611,0.51865,0.27573,0.22772,0.19722,0.37343,0.30166,0.16701,1.7589999999999895e-10,1.7589999999999895e-10,2.562e-10,1.7589999999999895e-10,1.7589999999999895e-10,2.562e-10,2.562e-10,2.562e-10,2.562e-10,1.7589999999999895e-10
88,6,6,1.2691e-10,0.3092,0.19613,0.28555,0.17162,0.29553,0.37861,0.60474,0.13287,0.28144,0.1796,3.390000000000006e-10,3.390000000000006e-10,2.084999999999982e-10,2.084999999999982e-10,2.084999999999982e-10,2.084999999999982e-10,2.084999999999982e-10,2.084999999999982e-10,2.084999999999982e-10,3.390000000000006e-10
89,1,1,1.2522e-10,0.2585,0.60255,0.27877,0.2467,0.29844,0.15419,0.37441,0.14119,0.29807,0.19028,2.592999999999989e-10,2.592999999999989e-10,1.159000000000004e-10,2.1700000000000122e-10,1.159000000000004e-10,2.1700000000000122e-10,2.592999999999989e-10,2.592999999999989e-10,1.6309999999999833e-10,3.1459999999999807e-10
90,3,3,1.2847e-10,0.31952,0.18136,0.28662,0.66267,0.1154,0.25081,0.12489,0.16438,0.44999,0.25189,5.95128e-11,2.16773e-10,1.23307e-10,2.16773e-10,1.61272e-10,2.61151e-10,2.16773e-10,2.16773e-10,1.61272e-10,2.61151e-10
91,6,6,1.2524e-10,0.3116,0.17975,0.21658,0.19117,0.30112,0.3842,0.59576,0.071738,0.34023,0.18437,2.8859000000000014e-10,3.3571999999999975e-10,1.8071999999999935e-10,1.8071999999999935e-10,2.8859000000000014e-10,1.8071999999999935e-10,1.8071999999999935e-10,1.8071999999999935e-10,2.8859000000000014e-10,1.8071999999999935e-10
92,9,9,1.2743e-10,0.32309,0.17333,0.23181,0.25367,0.42632,0.16206,0.13289,0.18637,0.31884,0.44743,2.0128999999999942e-10,1.1736999999999915e-10,3.0145000000000003e-10,2.457399999999992e-10,2.0128999999999942e-10,2.457399999999992e-10,2.457399999999992e-10,3.0145000000000003e-10,3.0145000000000003e-10,2.0128999999999942e-10
93,3,3,1.29e-10,0.3184,0.14636,0.22674,0.61376,0.26745,0.27496,0.11595,0.1794,0.38651,0.27283,3.3319999999999964e-10,1.7969999999999929e-10,1.7969999999999929e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,1.7969999999999929e-10,1.7969999999999929e-10,2.2209999999999906e-10
94,1,1,1.2723e-10,0.24497,0.5921,0.32949,0.16291,0.23412,0.13056,0.32994,0.15607,0.34525,0.24645,2.3249999999999894e-10,2.3249999999999894e-10,2.3249999999999894e-10,2.3249999999999894e-10,1.9559999999999879e-10,2.3249999999999894e-10,2.3249999999999894e-10,2.3249999999999894e-10,3.647999999999994e-10,1.1989999999999831e-10
95,4,4,1.2459e-10,0.21654,0.1983,0.25435,0.16878,0.48238,0.21037,0.3194,0.16107,0.33247,0.28042,2.2960000000000094e-10,2.2960000000000094e-10,2.2960000000000094e-10,3.516999999999991e-10,2.2960000000000094e-10,2.2960000000000094e-10,3.516999999999991e-10,2.2960000000000094e-10,2.2960000000000094e-10,2.2960000000000094e-10
96,1,1,1.2977e-10,0.20845,0.49968,0.23959,0.31029,0.24961,0.22836,0.20591,0.18285,0.25299,0.36025,1.9510000000000153e-10,1.9510000000000153e-10,1.6580000000000205e-10,2.4280000000000003e-10,2.4280000000000003e-10,2.4280000000000003e-10,2.4280000000000003e-10,2.4280000000000003e-10,1.9510000000000153e-10,1.9510000000000153e-10
97,7,8,1.2850999999999998e-10,0.23252,0.19383,0.33701,0.37002,0.18078,0.10333,0.095144,0.48207,0.49983,0.2366,2.419999999999998e-10,2.419999999999998e-10,2.419999999999998e-10,2.0209999999999954e-10,2.419999999999998e-10,2.0209999999999954e-10,2.419999999999998e-10,2.419999999999998e-10,2.419999999999998e-10,2.419999999999998e-10
98,6,6,1.2509e-10,0.29315,0.17725,0.26455,0.17019,0.28037,0.3733,0.57439,0.10273,0.37951,0.15344,1.9929999999999703e-10,1.6450000000000124e-10,2.533999999999975e-10,1.9929999999999703e-10,2.92099999999999e-10,1.6450000000000124e-10,1.6450000000000124e-10,1.6450000000000124e-10,2.92099999999999e-10,1.6450000000000124e-10
99,9,9,1.2686e-10,0.37929,0.11806,0.19399,0.28973,0.31179,0.27457,0.12479,0.29429,0.29768,0.57941,1.9190000000000055e-10,1.9190000000000055e-10,1.9190000000000055e-10,1.9190000000000055e-10,1.9190000000000055e-10,2.3269999999999652e-10,2.3269999999999652e-10,2.3269999999999652e-10,2.3269999999999652e-10,2.3269999999999652e-10
100,6,6,1.2532e-10,0.31805,0.26698,0.24146,0.15211,0.23206,0.36905,0.60832,0.1334,0.35539,0.15922,3.05452e-10,1.98103e-10,1.63167e-10,1.98103e-10,1.98103e-10,1.98103e-10,1.98103e-10,1.98103e-10,1.98103e-10,1.98103e-10
101,0,0,1.2643e-10,0.61083,0.20758,0.23844,0.19237,0.17886,0.28988,0.36985,0.12737,0.28476,0.30178,2.0814999999999995e-10,2.0814999999999995e-10,5.766999999999945e-11,2.0814999999999995e-10,2.0814999999999995e-10,2.0814999999999995e-10,2.0814999999999995e-10,3.1023999999999954e-10,2.0814999999999995e-10,2.0814999999999995e-10
102,5,5,1.292e-10,0.25356,0.12276,0.15821,0.39521,0.15743,0.56168,0.18794,0.15867,0.49326,0.27222,1.8866999999999993e-10,1.8866999999999993e-10,1.8866999999999993e-10,1.8866999999999993e-10,1.8866999999999993e-10,1.8866999999999993e-10,1.8866999999999993e-10,3.500199999999996e-10,1.8866999999999993e-10,3.500199999999996e-10
103,4,4,1.2969999999999998e-10,0.19522,0.19786,0.32392,0.17896,0.71897,0.10045,0.21054,0.28795,0.19657,0.29866,2.376000000000001e-10,2.376000000000001e-10,2.376000000000001e-10,2.376000000000001e-10,2.053999999999993e-10,2.053999999999993e-10,3.1430000000000004e-10,2.376000000000001e-10,2.376000000000001e-10,1.419999999999989e-10
104,9,9,1.3004e-10,0.28335,0.10191,0.16162,0.26943,0.33409,0.43814,0.14859,0.20717,0.37171,0.45537,1.8059999999999832e-10,1.8059999999999832e-10,1.8059999999999832e-10,2.6139999999999995e-10,2.6139999999999995e-10,2.6139999999999995e-10,1.8059999999999832e-10,1.8059999999999832e-10,1.8059999999999832e-10,1.8059999999999832e-10
105,9,9,1.2944e-10,0.28803,0.1325,0.2187,0.27443,0.29639,0.28633,0.1223,0.27403,0.32142,0.57407,2.8290000000000116e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10,2.2209999999999906e-10
106,2,2,1.2789e-10,0.33234,0.20418,0.62236,0.40182,0.12398,0.055703,0.2179,0.25906,0.37263,0.18098,2.6420000000000246e-10,2.6420000000000246e-10,2.0289999999999979e-10,1.7340000000000273e-10,2.0289999999999979e-10,2.0289999999999979e-10,2.6420000000000246e-10,3.096000000000023e-10,1.7340000000000273e-10,2.0289999999999979e-10
107,1,1,1.2571e-10,0.31972,0.55326,0.2526,0.22991,0.25505,0.2623,0.38511,0.09808,0.31148,0.24639,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10,2.4699999999999884e-10
108,9,9,1.2859e-10,0.31672,0.18858,0.19192,0.28536,0.28475,0.22508,0.105,0.24573,0.3363,0.57931,1.5470000000000072e-10,1.5470000000000072e-10,1.5470000000000072e-10,1.5470000000000072e-10,1.5470000000000072e-10,1.5470000000000072e-10,1.5470000000000072e-10,2.471999999999997e-10,1.5470000000000072e-10,1.5470000000000072e-10
109,4,4,1.2267e-10,0.25106,0.20428,0.25614,0.15414,0.65986,0.13223,0.31945,0.21126,0.22839,0.25355,2.8619999999999763e-10,2.8619999999999763e-10,2.8619999999999763e-10,2.0179999999999986e-10,2.0179999999999986e-10,2.0179999999999986e-10,2.8619999999999763e-10,2.0179999999999986e-10,2.8619999999999763e-10,2.8619999999999763e-10
110,8,8,1.2516e-10,0.27352,0.20787,0.27043,0.39563,0.12264,0.22773,0.20909,0.11144,0.61677,0.25033,1.71444e-10,1.71444e-10,3.03292e-10,1.71444e-10,1.71444e-10,2.07854e-10,2.07854e-10,1.71444e-10,1.71444e-10,1.43353e-10
111,7,7,1.282e-10,0.33882,0.40381,0.32782,0.30441,0.12408,0.067964,0.078237,0.43552,0.37631,0.32909,1.7375000000000015e-10,2.505699999999995e-10,1.7375000000000015e-10,3.0247999999999997e-10,3.0247999999999997e-10,1.7375000000000015e-10,1.7375000000000015e-10,2.505699999999995e-10,2.505699999999995e-10,2.505699999999995e-10
112,3,3,1.2976e-10,0.32881,0.2118,0.24999,0.66571,0.18846,0.28336,0.19068,0.14219,0.37638,0.22224,2.652000000000003e-10,2.2119000000000014e-10,2.2119000000000014e-10,2.2119000000000014e-10,2.652000000000003e-10,2.2119000000000014e-10,2.2119000000000014e-10,2.2119000000000014e-10,3.1321e-10,2.2119000000000014e-10
113,9,9,1.2811e-10,0.33205,0.1868,0.23147,0.33709,0.28168,0.23325,0.13314,0.28898,0.28825,0.56325,2.6670000000000033e-10,1.8389999999999975e-10,2.6670000000000033e-10,1.8389999999999975e-10,2.6670000000000033e-10,1.8389999999999975e-10,1.8389999999999975e-10,1.8389999999999975e-10,2.6670000000000033e-10,1.8389999999999975e-10
114,7,7,1.2374e-10,0.35316,0.16148,0.32433,0.31966,0.21662,0.095407,0.077206,0.57134,0.31012,0.37035,2.5529999999999766e-10,2.5529999999999766e-10,2.0230000000000043e-10,2.5529999999999766e-10,2.0230000000000043e-10,2.0230000000000043e-10,2.0230000000000043e-10,2.0230000000000043e-10,2.5529999999999766e-10,2.0230000000000043e-10
115,4,4,1.2206e-10,0.25617,0.26731,0.15926,0.20229,0.45873,0.2306,0.27717,0.22388,0.25651,0.38405,1.837999999999993e-10,2.2660000000000085e-10,1.837999999999993e-10,2.2660000000000085e-10,2.2660000000000085e-10,2.2660000000000085e-10,2.2660000000000085e-10,2.2660000000000085e-10,1.837999999999993e-10,1.3560000000000023e-10
116,4,4,1.2861e-10,0.21539,0.25188,0.24065,0.27016,0.50312,0.16386,0.18268,0.24667,0.23592,0.39635,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,2.055000000000014e-10,1.6690000000000198e-10
117,4,4,1.28e-10,0.15784,0.1882,0.31214,0.16617,0.66782,0.14375,0.22673,0.21957,0.26605,0.31426,2.3819999999999945e-10,2.3819999999999945e-10,2.3819999999999945e-10,2.3819999999999945e-10,2.3819999999999945e-10,1.343999999999982e-10,2.3819999999999945e-10,1.343999999999982e-10,2.3819999999999945e-10,2.3819999999999945e-10
118,9,9,1.2872e-10,0.31422,0.17522,0.21758,0.26096,0.39062,0.15276,0.11143,0.32226,0.28086,0.547,2.672999999999947e-10,1.7749999999999613e-10,2.672999999999947e-10,2.672999999999947e-10,2.672999999999947e-10,2.672999999999947e-10,1.7749999999999613e-10,2.672999999999947e-10,2.672999999999947e-10,2.672999999999947e-10
119,2,2,1.287e-10,0.31092,0.29259,0.52105,0.29836,0.1444,0.074846,0.17501,0.34012,0.39458,0.21461,3.789999999999996e-10,2.1640000000000186e-10,2.1640000000000186e-10,1.4750000000000182e-10,2.1640000000000186e-10,1.4750000000000182e-10,3.0739999999999917e-10,1.4750000000000182e-10,2.1640000000000186e-10,2.1640000000000186e-10
120,5,5,1.298e-10,0.27306,0.092444,0.17352,0.37359,0.2342,0.56122,0.21744,0.14485,0.4539,0.29616,1.64547e-10,1.64547e-10,1.64547e-10,1.64547e-10,1.64547e-10,1.64547e-10,2.41958e-10,1.64547e-10,1.64547e-10,1.38491e-10
121,4,4,1.2481e-10,0.22749,0.17265,0.19273,0.13405,0.54371,0.23457,0.31241,0.20498,0.28754,0.33146,2.8818000000000014e-10,2.8818000000000014e-10,2.8818000000000014e-10,2.093399999999996e-10,2.093399999999996e-10,2.093399999999996e-10,2.093399999999996e-10,2.8818000000000014e-10,2.8818000000000014e-10,1.5389999999999964e-10
122,7,7,1.2929e-10,0.3176,0.21566,0.23169,0.30802,0.12573,0.18421,0.061782,0.53851,0.34317,0.4162,1.7758000000000013e-10,3.222999999999992e-10,2.096799999999988e-10,2.096799999999988e-10,2.096799999999988e-10,1.7758000000000013e-10,2.096799999999988e-10,2.096799999999988e-10,2.096799999999988e-10,1.7758000000000013e-10
123,6,6,1.2458e-10,0.36712,0.2438,0.3101,0.15225,0.2604,0.28774,0.6051,0.11794,0.3481,0.17172,1.554999999999993e-10,2.737e-10,1.8140000000000022e-10,2.3409999999999943e-10,2.737e-10,2.3409999999999943e-10,2.3409999999999943e-10,2.3409999999999943e-10,3.7569999999999985e-10,2.3409999999999943e-10
124,7,7,1.285e-10,0.23464,0.22064,0.19412,0.14354,0.34975,0.20029,0.11786,0.45353,0.38695,0.36548,2.316999999999987e-10,2.316999999999987e-10,2.316999999999987e-10,1.6569999999999996e-10,2.316999999999987e-10,2.316999999999987e-10,2.316999999999987e-10,2.316999999999987e-10,1.6569999999999996e-10,2.316999999999987e-10
125,9,9,1.2524e-10,0.3036,0.26644,0.27529,0.2456,0.44615,0.18516,0.209,0.25087,0.23628,0.48573,2.6689999999999956e-10,2.6689999999999956e-10,2.155999999999983e-10,2.155999999999983e-10,2.155999999999983e-10,1.7990000000000017e-10,2.6689999999999956e-10,2.155999999999983e-10,2.155999999999983e-10,2.155999999999983e-10
126,0,0,1.2661e-10,0.56079,0.21232,0.26865,0.31628,0.1753,0.27317,0.29563,0.13868,0.30194,0.27428,2.4840000000000175e-10,1.7300000000000095e-10,1.7300000000000095e-10,1.7300000000000095e-10,2.4840000000000175e-10,2.4840000000000175e-10,2.4840000000000175e-10,2.4840000000000175e-10,2.4840000000000175e-10,2.4840000000000175e-10
127,5,5,1.2988e-10,0.24033,0.12324,0.12926,0.30614,0.24677,0.63089,0.26373,0.094547,0.45014,0.27228,2.2599999999999819e-10,1.8789999999999932e-10,1.8789999999999932e-10,2.746999999999978e-10,2.2599999999999819e-10,2.2599999999999819e-10,2.2599999999999819e-10,1.3539999999999935e-10,2.2599999999999819e-10,2.746999999999978e-10
128,8,8,1.3027e-10,0.18038,0.14873,0.25279,0.30373,0.14932,0.30133,0.1565,0.16945,0.67866,0.27144,1.7579999999999685e-10,2.5849999999999533e-10,2.5849999999999533e-10,5.799999999999959e-11,1.7579999999999685e-10,2.5849999999999533e-10,1.7579999999999685e-10,2.5849999999999533e-10,1.7579999999999685e-10,1.373999999999983e-10
129,5,5,1.2893e-10,0.27483,0.084282,0.15921,0.35752,0.23172,0.5987,0.22052,0.10765,0.43762,0.28878,2.647999999999985e-10,1.7050000000000143e-10,1.7050000000000143e-10,1.7050000000000143e-10,1.7050000000000143e-10,1.7050000000000143e-10,2.647999999999985e-10,1.7050000000000143e-10,1.7050000000000143e-10,1.7050000000000143e-10
130,6,6,1.2534e-10,0.30081,0.15044,0.19406,0.2194,0.28253,0.42004,0.55509,0.1108,0.35527,0.19278,2.44311e-10,1.98268e-10,1.98268e-10,2.44311e-10,1.36438e-10,1.98268e-10,1.98268e-10,1.98268e-10,2.44311e-10,1.98268e-10
131,6,6,1.2357e-10,0.30679,0.15021,0.21611,0.17729,0.27656,0.37245,0.58152,0.088515,0.42555,0.15746,2.4775999999999957e-10,3.1956999999999996e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10,1.8548999999999953e-10
132,5,5,1.2737e-10,0.2666,0.084576,0.17359,0.31283,0.20999,0.58932,0.31291,0.10961,0.46246,0.23685,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.6362999999999943e-10,2.099999999999999e-10,2.099999999999999e-10
133,7,7,1.2675e-10,0.28329,0.15453,0.31977,0.42364,0.16499,0.19076,0.097459,0.55208,0.33902,0.29559,2.407999999999994e-10,2.407999999999994e-10,2.407999999999994e-10,1.7690000000000008e-10,2.053999999999993e-10,2.407999999999994e-10,2.407999999999994e-10,2.407999999999994e-10,2.407999999999994e-10,2.407999999999994e-10
134,8,8,1.2781e-10,0.23972,0.20867,0.25646,0.32097,0.13167,0.25375,0.23029,0.13742,0.6924,0.25012,1.7850000000000057e-10,2.6999999999999845e-10,2.6999999999999845e-10,2.6999999999999845e-10,1.7850000000000057e-10,2.6999999999999845e-10,2.6999999999999845e-10,1.7850000000000057e-10,1.7850000000000057e-10,1.7850000000000057e-10
135,1,1,1.2732e-10,0.20107,0.6351,0.28656,0.3087,0.23858,0.1582,0.29319,0.1736,0.32387,0.19882,2.2269999999999841e-10,2.2269999999999841e-10,3.24200000000001e-10,3.24200000000001e-10,2.2269999999999841e-10,2.2269999999999841e-10,2.2269999999999841e-10,3.24200000000001e-10,2.2269999999999841e-10,2.2269999999999841e-10
136,0,0,1.267e-10,0.57335,0.16994,0.30996,0.24537,0.19186,0.19224,0.32951,0.13212,0.34828,0.3248,2.7030000000000143e-10,2.7030000000000143e-10,1.6000000000000276e-10,2.7030000000000143e-10,1.6000000000000276e-10,2.7030000000000143e-10,1.6000000000000276e-10,1.6000000000000276e-10,1.6000000000000276e-10,2.7030000000000143e-10
137,1,1,1.256e-10,0.2444,0.59788,0.28227,0.24406,0.31973,0.12912,0.31817,0.13246,0.29038,0.24701,3.02299999999998e-10,3.02299999999998e-10,1.9089999999999941e-10,3.02299999999998e-10,1.9089999999999941e-10,1.9089999999999941e-10,3.02299999999998e-10,3.7719999999999824e-10,3.02299999999998e-10,1.9089999999999941e-10
138,6,6,1.2383e-10,0.33929,0.26127,0.26553,0.1309,0.32178,0.29872,0.63646,0.12917,0.30749,0.15672,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,1.8559999999999737e-10,3.514999999999949e-10,1.8559999999999737e-10,1.8559999999999737e-10,5.5700000000000955e-11,2.9039999999999974e-10,1.8559999999999737e-10
139,4,4,1.2614e-10,0.26482,0.18274,0.23773,0.18351,0.52248,0.12592,0.25445,0.19857,0.28371,0.35931,2.3269999999999652e-10,1.7440000000000056e-10,1.7440000000000056e-10,2.3269999999999652e-10,1.7440000000000056e-10,1.7440000000000056e-10,2.3269999999999652e-10,1.7440000000000056e-10,1.4939999999999868e-10,1.7440000000000056e-10
140,6,6,1.2586e-10,0.32678,0.19938,0.21269,0.16893,0.33112,0.32637,0.58127,0.1253,0.34473,0.15833,1.58698e-10,2.18923e-10,2.18923e-10,2.6524e-10,1.58698e-10,1.58698e-10,2.18923e-10,1.58698e-10,2.6524e-10,2.18923e-10
141,7,7,1.2953e-10,0.37474,0.28466,0.25619,0.28966,0.07557,0.139,0.073258,0.61716,0.37452,0.32759,1.703099999999996e-10,1.703099999999996e-10,1.703099999999996e-10,1.703099999999996e-10,1.703099999999996e-10,1.703099999999996e-10,1.703099999999996e-10,2.7235999999999967e-10,1.703099999999996e-10,1.703099999999996e-10
142,3,3,1.2583e-10,0.25411,0.3032,0.42029,0.61463,0.13166,0.11102,0.13014,0.21873,0.36499,0.21911,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,1.9884999999999916e-10,3.1566000000000013e-10,1.9884999999999916e-10
