image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
78,4,4,1.2464e-10,0.30116,0.249,0.3036,0.20581,0.53164,0.13877,0.38172,0.2654,0.20776,0.18602,2.48899999999999e-10,2.48899999999999e-10,2.48899999999999e-10,2.48899999999999e-10,2.48899999999999e-10,3.7379999999999637e-10,2.48899999999999e-10,2.0629999999999835e-10,2.48899999999999e-10,2.48899999999999e-10
79,6,6,1.2421e-10,0.4087,0.21672,0.25933,0.17269,0.24606,0.27704,0.54795,0.1179,0.32815,0.2201,1.983000000000025e-10,1.983000000000025e-10,2.4679999999999795e-10,1.983000000000025e-10,2.4679999999999795e-10,1.983000000000025e-10,1.983000000000025e-10,1.983000000000025e-10,1.983000000000025e-10,2.4679999999999795e-10
80,4,4,1.273e-10,0.20485,0.21175,0.26608,0.22616,0.60077,0.062815,0.14352,0.27361,0.24059,0.39581,1.82348e-10,1.82348e-10,1.82348e-10,2.72061e-10,1.82348e-10,1.82348e-10,1.82348e-10,2.72061e-10,2.72061e-10,1.82348e-10
81,9,9,1.3011e-10,0.25565,0.13145,0.28317,0.33395,0.28955,0.197,0.10019,0.35827,0.3236,0.50541,1.7794999999999978e-10,1.7794999999999978e-10,2.7466999999999984e-10,1.7794999999999978e-10,1.7794999999999978e-10,2.7466999999999984e-10,1.7794999999999978e-10,1.7794999999999978e-10,1.7794999999999978e-10,1.7794999999999978e-10
82,5,5,1.2927e-10,0.28198,0.21007,0.12841,0.35154,0.19309,0.59145,0.33286,0.10472,0.38115,0.22167,3.1466999999999887e-10,2.1532999999999992e-10,2.1532999999999992e-10,1.2774999999999927e-10,2.1532999999999992e-10,2.1532999999999992e-10,2.1532999999999992e-10,2.1532999999999992e-10,2.1532999999999992e-10,2.1532999999999992e-10
83,1,1,1.286e-10,0.21057,0.64924,0.26491,0.35689,0.23524,0.18142,0.24684,0.17307,0.26618,0.25257,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,3.2049999999999946e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10,2.099999999999999e-10
84,0,0,1.2674e-10,0.62378,0.25023,0.29813,0.17942,0.1571,0.24124,0.32936,0.19919,0.30994,0.26092,2.5389999999999806e-10,2.5389999999999806e-10,2.5389999999999806e-10,2.5389999999999806e-10,1.5830000000000017e-10,2.5389999999999806e-10,2.5389999999999806e-10,3.084000000000003e-10,1.5830000000000017e-10,1.5830000000000017e-10
85,6,6,1.266e-10,0.28838,0.24173,0.25716,0.16378,0.23746,0.43529,0.59563,0.1434,0.37681,0.10007,2.0500000000000084e-10,1.42100000000001e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10,2.0500000000000084e-10
86,9,9,1.2888e-10,0.3489,0.10573,0.25721,0.2229,0.36722,0.22343,0.13725,0.23711,0.35548,0.50352,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,2.0060000000000115e-10,3.212999999999997e-10,2.0060000000000115e-10
87,5,5,1.3030999999999996e-10,0.25986,0.14199,0.13466,0.3096,0.1937,0.59952,0.24394,0.097407,0.5039,0.24861,2.0889999999999997e-10,2.87999999999999e-10,1.5819999999999807e-10,2.0889999999999997e-10,2.0889999999999997e-10,2.0889999999999997e-10,2.44799999999999e-10,2.0889999999999997e-10,1.5819999999999807e-10,2.0889999999999997e-10
88,9,9,1.2655e-10,0.31208,0.13351,0.17063,0.26007,0.29568,0.25852,0.095222,0.32083,0.38663,0.55977,2.490999999999966e-10,1.3819999999999524e-10,2.98500000000001e-10,2.490999999999966e-10,2.490999999999966e-10,2.490999999999966e-10,2.1029999999999626e-10,2.490999999999966e-10,2.490999999999966e-10,2.1029999999999626e-10
89,5,5,1.2744e-10,0.31796,0.086629,0.083495,0.38091,0.24312,0.56353,0.29827,0.17232,0.3569,0.27361,3.052999999999981e-10,1.7899999999999783e-10,2.114000000000028e-10,2.4970000000000256e-10,3.052999999999981e-10,2.4970000000000256e-10,2.4970000000000256e-10,2.4970000000000256e-10,3.052999999999981e-10,2.4970000000000256e-10
90,9,9,1.2807e-10,0.40824,0.13562,0.22547,0.31155,0.23603,0.25028,0.16701,0.2699,0.35368,0.48141,1.68077e-10,1.68077e-10,2.04959e-10,1.68077e-10,2.47962e-10,1.68077e-10,2.04959e-10,2.47962e-10,2.04959e-10,2.47962e-10
91,7,7,1.2677e-10,0.25602,0.23669,0.35521,0.43275,0.19805,0.10228,0.084266,0.56295,0.28525,0.27517,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10,2.0415999999999943e-10
92,3,3,1.2713e-10,0.24788,0.21441,0.27801,0.65589,0.31536,0.31182,0.15441,0.17867,0.27793,0.24361,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10,2.3938000000000006e-10
93,8,8,1.2449e-10,0.29717,0.20252,0.37191,0.33426,0.11123,0.14516,0.22146,0.15269,0.63214,0.28679,1.5439999999999938e-10,1.5439999999999938e-10,1.5439999999999938e-10,2.1790000000000025e-10,1.5439999999999938e-10,2.1790000000000025e-10,2.6049999999999926e-10,1.5439999999999938e-10,2.1790000000000025e-10,3.1109999999999906e-10
94,0,0,1.2585e-10,0.59278,0.21558,0.29045,0.18917,0.22751,0.20307,0.39019,0.18129,0.31045,0.27522,2.1479999999999806e-10,3.1459999999999807e-10,2.1479999999999806e-10,2.1479999999999806e-10,2.1479999999999806e-10,3.1459999999999807e-10,2.1479999999999806e-10,3.1459999999999807e-10,2.1479999999999806e-10,1.3769999999999798e-10
95,3,3,1.2861e-10,0.33943,0.18992,0.22307,0.65651,0.24045,0.29523,0.18453,0.18197,0.31094,0.21125,1.9950000000000122e-10,1.621000000000005e-10,1.9950000000000122e-10,1.9950000000000122e-10,3.1319999999999846e-10,1.9950000000000122e-10,1.9950000000000122e-10,3.1319999999999846e-10,5.490000000000071e-11,1.9950000000000122e-10
96,7,9,1.2903e-10,0.45483,0.16456,0.17117,0.14447,0.22988,0.27053,0.14846,0.44521,0.30705,0.45917,1.7450000000000265e-10,1.4990000000000255e-10,1.7450000000000265e-10,1.7450000000000265e-10,3.405000000000023e-10,2.9330000000000104e-10,1.7450000000000265e-10,1.7450000000000265e-10,1.7450000000000265e-10,1.7450000000000265e-10
97,1,1,1.2882e-10,0.21756,0.64789,0.20773,0.31068,0.24067,0.24043,0.32783,0.20735,0.29541,0.15496,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,3.5129999999999733e-10,2.2669999999999964e-10,2.2669999999999964e-10,3.5129999999999733e-10,2.2669999999999964e-10
98,3,3,1.2828999999999998e-10,0.28701,0.1972,0.21918,0.67925,0.20022,0.34921,0.17581,0.17226,0.3331,0.22108,2.4089999999999655e-10,1.8150000000000067e-10,3.344999999999955e-10,1.8150000000000067e-10,1.5269999999999845e-10,1.8150000000000067e-10,1.8150000000000067e-10,1.8150000000000067e-10,1.8150000000000067e-10,2.4089999999999655e-10
99,6,6,1.2497e-10,0.29837,0.27693,0.28156,0.25053,0.30766,0.30899,0.54265,0.13886,0.31067,0.085137,3.2530000000000093e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,2.603999999999988e-10,1.5449999999999652e-10,2.603999999999988e-10,2.603999999999988e-10
100,7,7,1.2795e-10,0.30991,0.28851,0.21075,0.19943,0.17745,0.16224,0.071244,0.62644,0.40084,0.26468,2.54296e-10,2.0478e-10,2.0478e-10,2.54296e-10,2.0478e-10,2.0478e-10,2.0478e-10,2.0478e-10,2.0478e-10,2.54296e-10
101,8,8,1.256e-10,0.25472,0.20373,0.30397,0.33182,0.27614,0.21179,0.2504,0.15706,0.51388,0.27877,1.9362999999999946e-10,1.9362999999999946e-10,2.3949999999999943e-10,1.9362999999999946e-10,2.3949999999999943e-10,2.3949999999999943e-10,2.3949999999999943e-10,2.3949999999999943e-10,1.9362999999999946e-10,1.9362999999999946e-10
102,5,5,1.2649e-10,0.2773,0.082757,0.14914,0.32351,0.25959,0.59432,0.27263,0.15911,0.43715,0.31496,1.7251000000000027e-10,2.063899999999989e-10,2.4827e-10,2.4827e-10,1.7251000000000027e-10,2.4827e-10,2.4827e-10,3.70029999999999e-10,2.4827e-10,2.063899999999989e-10
103,9,9,1.2698e-10,0.27615,0.14014,0.21353,0.3125,0.352,0.32241,0.13498,0.29578,0.29492,0.51955,3.084000000000003e-10,1.9819999999999876e-10,1.9819999999999876e-10,3.084000000000003e-10,1.9819999999999876e-10,1.9819999999999876e-10,1.9819999999999876e-10,1.9819999999999876e-10,1.9819999999999876e-10,1.9819999999999876e-10
104,7,7,1.28e-10,0.31275,0.25851,0.33345,0.28924,0.14187,0.092217,0.053058,0.60165,0.33475,0.31967,2.617999999999984e-10,2.617999999999984e-10,2.617999999999984e-10,2.617999999999984e-10,2.617999999999984e-10,2.617999999999984e-10,1.6269999999999986e-10,2.617999999999984e-10,1.882999999999978e-10,2.617999999999984e-10
105,9,9,1.2823e-10,0.28712,0.14351,0.20241,0.24303,0.34949,0.19849,0.13328,0.33688,0.36431,0.51132,2.286999999999986e-10,2.286999999999986e-10,2.286999999999986e-10,2.286999999999986e-10,2.286999999999986e-10,2.286999999999986e-10,2.8589999999999795e-10,2.286999999999986e-10,1.6050000000000001e-10,2.286999999999986e-10
106,6,6,1.236e-10,0.33448,0.22338,0.26888,0.17181,0.29702,0.27578,0.58128,0.17098,0.29382,0.24807,2.0240000000000253e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10,2.7560000000000016e-10
107,9,9,1.2601e-10,0.37235,0.14449,0.22369,0.36082,0.30421,0.26992,0.20693,0.092171,0.40331,0.40873,1.5159999999999853e-10,2.125999999999982e-10,2.125999999999982e-10,2.125999999999982e-10,1.5159999999999853e-10,2.125999999999982e-10,2.125999999999982e-10,2.125999999999982e-10,2.125999999999982e-10,2.125999999999982e-10
108,6,6,1.2436e-10,0.32489,0.17429,0.18359,0.23528,0.23903,0.45535,0.57309,0.094144,0.36196,0.21273,2.3499999999999516e-10,2.8609999999999884e-10,1.632999999999959e-10,2.3499999999999516e-10,1.9559999999999548e-10,1.9559999999999548e-10,2.3499999999999516e-10,2.8609999999999884e-10,2.3499999999999516e-10,2.3499999999999516e-10
109,3,3,1.2862e-10,0.2912,0.20454,0.38095,0.61505,0.23304,0.18967,0.19416,0.17893,0.36264,0.16756,1.7770000000000033e-10,3.3369999999999855e-10,2.128999999999979e-10,2.128999999999979e-10,3.3369999999999855e-10,2.128999999999979e-10,2.128999999999979e-10,2.128999999999979e-10,3.3369999999999855e-10,2.128999999999979e-10
110,7,7,1.2975e-10,0.37141,0.19973,0.20807,0.31641,0.14971,0.16977,0.058455,0.70122,0.29212,0.35263,1.64799e-10,1.99821e-10,1.99821e-10,1.99821e-10,1.64799e-10,1.99821e-10,1.99821e-10,1.99821e-10,1.37865e-10,1.99821e-10
111,4,4,1.2713e-10,0.20177,0.19753,0.23205,0.20581,0.63239,0.10617,0.2002,0.32757,0.22898,0.30602,2.0333999999999942e-10,3.588099999999999e-10,3.588099999999999e-10,2.0333999999999942e-10,2.0333999999999942e-10,2.0333999999999942e-10,2.0333999999999942e-10,2.0333999999999942e-10,2.0333999999999942e-10,2.0333999999999942e-10
112,4,4,1.2312e-10,0.38221,0.27569,0.29968,0.18029,0.46831,0.14147,0.45679,0.18394,0.25083,0.16833,2.0054000000000022e-10,2.8645999999999944e-10,2.8645999999999944e-10,2.8645999999999944e-10,2.8645999999999944e-10,2.8645999999999944e-10,2.0054000000000022e-10,2.0054000000000022e-10,2.8645999999999944e-10,2.0054000000000022e-10
113,5,5,1.2776e-10,0.2502,0.07554,0.1475,0.32293,0.24777,0.61458,0.27258,0.11498,0.46496,0.24615,2.2319999999999898e-10,1.7119999999999957e-10,1.7119999999999957e-10,2.2319999999999898e-10,2.2319999999999898e-10,2.2319999999999898e-10,2.2319999999999898e-10,1.7119999999999957e-10,1.7119999999999957e-10,2.2319999999999898e-10
114,3,8,1.2714e-10,0.28692,0.19077,0.34187,0.47022,0.11465,0.12363,0.18182,0.14583,0.55049,0.28562,2.824000000000006e-10,2.824000000000006e-10,2.824000000000006e-10,1.5170000000000062e-10,1.5170000000000062e-10,2.824000000000006e-10,1.5170000000000062e-10,2.824000000000006e-10,1.5170000000000062e-10,1.5170000000000062e-10
115,5,5,1.2934e-10,0.27061,0.096568,0.15834,0.34671,0.22821,0.56689,0.17921,0.18815,0.40413,0.35791,2.5139999999999853e-10,2.5139999999999853e-10,2.5139999999999853e-10,2.5139999999999853e-10,2.5139999999999853e-10,2.5139999999999853e-10,3.1039999999999926e-10,2.5139999999999853e-10,2.5139999999999853e-10,2.111999999999986e-10
116,4,4,1.2646e-10,0.15966,0.22581,0.20695,0.23314,0.56545,0.18835,0.18331,0.23766,0.29629,0.31666,2.1750000000000178e-10,2.1750000000000178e-10,2.1750000000000178e-10,2.1750000000000178e-10,2.1750000000000178e-10,2.1750000000000178e-10,2.1750000000000178e-10,3.1470000000000016e-10,2.1750000000000178e-10,3.1470000000000016e-10
117,7,7,1.2819e-10,0.299,0.32535,0.37231,0.36562,0.12716,0.092887,0.055901,0.51827,0.36874,0.34691,2.346e-10,2.346e-10,2.346e-10,2.346e-10,2.346e-10,2.346e-10,2.346e-10,2.346e-10,1.314999999999969e-10,1.314999999999969e-10
118,8,8,1.281e-10,0.24316,0.23456,0.386,0.32934,0.14073,0.12636,0.19959,0.20434,0.58503,0.26631,1.893999999999977e-10,3.111000000000007e-10,1.5809999999999928e-10,3.111000000000007e-10,3.111000000000007e-10,3.111000000000007e-10,3.111000000000007e-10,1.893999999999977e-10,1.893999999999977e-10,1.893999999999977e-10
119,7,8,1.2584e-10,0.29466,0.15739,0.48794,0.27724,0.17891,0.070912,0.11539,0.42781,0.50929,0.2332,2.7889999999999994e-10,1.909999999999982e-10,1.909999999999982e-10,2.7889999999999994e-10,2.7889999999999994e-10,1.909999999999982e-10,1.909999999999982e-10,2.7889999999999994e-10,2.7889999999999994e-10,1.909999999999982e-10
120,8,8,1.2899e-10,0.24585,0.26959,0.25147,0.31643,0.19165,0.28314,0.2749,0.090827,0.57314,0.26594,2.07282e-10,2.07282e-10,2.07282e-10,1.69453e-10,2.07282e-10,3.15177e-10,2.07282e-10,2.07282e-10,2.07282e-10,1.69453e-10
121,0,0,1.2543e-10,0.54976,0.23464,0.2714,0.20934,0.2302,0.20805,0.39925,0.17242,0.32424,0.23999,2.2251999999999977e-10,2.2251999999999977e-10,2.2251999999999977e-10,2.2251999999999977e-10,2.2251999999999977e-10,2.2251999999999977e-10,2.2251999999999977e-10,2.787899999999996e-10,2.2251999999999977e-10,1.837499999999999e-10
122,7,7,1.2758e-10,0.32447,0.23041,0.27468,0.34427,0.1892,0.1082,0.05409,0.54724,0.30295,0.34167,2.200699999999988e-10,1.2365999999999914e-10,2.200699999999988e-10,2.200699999999988e-10,1.8783000000000017e-10,2.200699999999988e-10,2.200699999999988e-10,2.200699999999988e-10,3.1779999999999905e-10,2.200699999999988e-10
123,6,6,1.2506e-10,0.33647,0.20047,0.23298,0.19053,0.26269,0.42264,0.5959,0.10546,0.34901,0.18451,1.7029999999999888e-10,1.7029999999999888e-10,1.982999999999992e-10,1.982999999999992e-10,2.879000000000002e-10,1.982999999999992e-10,1.982999999999992e-10,1.982999999999992e-10,1.982999999999992e-10,2.879000000000002e-10
124,8,8,1.2917e-10,0.31065,0.23727,0.26117,0.33061,0.086349,0.27985,0.19805,0.2125,0.53588,0.31363,2.6579999999999964e-10,2.6579999999999964e-10,2.6579999999999964e-10,2.6579999999999964e-10,1.88199999999999e-10,2.6579999999999964e-10,2.6579999999999964e-10,2.6579999999999964e-10,1.88199999999999e-10,2.6579999999999964e-10
125,8,8,1.2952e-10,0.15509,0.16909,0.26643,0.2368,0.25229,0.16599,0.11318,0.22818,0.58098,0.36466,2.2479999999999947e-10,2.2479999999999947e-10,1.853999999999998e-10,2.2479999999999947e-10,2.2479999999999947e-10,2.2479999999999947e-10,2.2479999999999947e-10,2.791999999999996e-10,1.853999999999998e-10,1.853999999999998e-10
126,7,7,1.2899e-10,0.39129,0.28522,0.25189,0.25927,0.14073,0.19521,0.1071,0.596,0.28344,0.29847,1.9890000000000187e-10,2.9780000000000284e-10,1.9890000000000187e-10,1.9890000000000187e-10,1.9890000000000187e-10,2.9780000000000284e-10,2.9780000000000284e-10,1.9890000000000187e-10,1.9890000000000187e-10,2.9780000000000284e-10
127,3,3,1.3011e-10,0.26595,0.21091,0.26877,0.66538,0.11675,0.23764,0.094347,0.21009,0.45428,0.27054,1.9559999999999879e-10,1.9559999999999879e-10,2.854999999999995e-10,1.9559999999999879e-10,1.9559999999999879e-10,1.9559999999999879e-10,1.375999999999992e-10,1.9559999999999879e-10,1.9559999999999879e-10,2.3659999999999896e-10
128,3,3,1.2821e-10,0.40372,0.13808,0.33659,0.49807,0.077769,0.24924,0.15986,0.31736,0.41507,0.24084,2.2630000000000117e-10,2.2630000000000117e-10,2.2630000000000117e-10,2.8309999999999543e-10,2.2630000000000117e-10,2.2630000000000117e-10,2.8309999999999543e-10,2.2630000000000117e-10,2.8309999999999543e-10,2.2630000000000117e-10
129,1,1,1.264e-10,0.27062,0.54015,0.28335,0.24022,0.24226,0.16,0.37435,0.084066,0.36811,0.23799,2.706999999999999e-10,2.706999999999999e-10,2.706999999999999e-10,2.706999999999999e-10,2.706999999999999e-10,1.8609999999999794e-10,1.8609999999999794e-10,1.8609999999999794e-10,2.706999999999999e-10,3.341000000000003e-10
130,9,9,1.2768e-10,0.3467,0.11423,0.262,0.27281,0.39107,0.22592,0.18698,0.23934,0.24192,0.52416,1.98583e-10,1.98583e-10,2.43254e-10,1.98583e-10,1.98583e-10,1.63616e-10,1.98583e-10,2.43254e-10,2.43254e-10,1.98583e-10
131,5,5,1.2834e-10,0.25871,0.11386,0.10656,0.20346,0.3772,0.61616,0.34346,0.17974,0.37096,0.24685,2.4177999999999997e-10,3.4510999999999944e-10,1.8007999999999965e-10,2.4177999999999997e-10,3.4510999999999944e-10,2.4177999999999997e-10,2.4177999999999997e-10,1.8007999999999965e-10,2.4177999999999997e-10,2.4177999999999997e-10
132,2,2,1.2671e-10,0.34572,0.2008,0.62829,0.31631,0.12954,0.053484,0.20098,0.31263,0.41672,0.18386,1.5785999999999887e-10,2.821399999999988e-10,2.821399999999988e-10,1.5785999999999887e-10,1.5785999999999887e-10,2.821399999999988e-10,1.9960000000000001e-10,2.821399999999988e-10,1.5785999999999887e-10,1.5785999999999887e-10
133,7,7,1.2667e-10,0.34702,0.33373,0.33142,0.25916,0.15941,0.050715,0.058825,0.59847,0.26817,0.30414,3.2749999999999913e-10,2.1490000000000016e-10,2.6389999999999947e-10,2.6389999999999947e-10,2.6389999999999947e-10,1.1079999999999925e-10,2.1490000000000016e-10,2.1490000000000016e-10,2.1490000000000016e-10,2.1490000000000016e-10
134,3,3,1.287e-10,0.28838,0.14918,0.3079,0.65325,0.18806,0.23889,0.10118,0.23669,0.44042,0.23625,1.851999999999989e-10,2.7019999999999934e-10,2.7019999999999934e-10,1.851999999999989e-10,2.7019999999999934e-10,2.7019999999999934e-10,2.7019999999999934e-10,2.7019999999999934e-10,1.851999999999989e-10,2.7019999999999934e-10
135,5,5,1.2676e-10,0.34261,0.24042,0.085868,0.35382,0.19449,0.60378,0.23037,0.069061,0.42852,0.25141,1.968000000000008e-10,1.968000000000008e-10,1.968000000000008e-10,1.968000000000008e-10,2.966000000000008e-10,1.968000000000008e-10,1.968000000000008e-10,1.968000000000008e-10,2.966000000000008e-10,1.968000000000008e-10
136,1,1,1.2952e-10,0.27831,0.58774,0.19968,0.26424,0.18445,0.20479,0.34277,0.11624,0.39427,0.21668,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,2.1810000000000114e-10,3.3220000000000016e-10,1.7940000000000292e-10
137,1,1,1.2902e-10,0.26876,0.68203,0.22553,0.22076,0.22797,0.2452,0.35666,0.16714,0.28465,0.19896,2.2669999999999964e-10,1.7589999999999895e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,2.2669999999999964e-10,1.7589999999999895e-10
138,2,2,1.2524e-10,0.3194,0.35403,0.62881,0.33403,0.20869,0.048014,0.21107,0.2888,0.32155,0.19385,2.0359999999999793e-10,2.0359999999999793e-10,2.0359999999999793e-10,2.0359999999999793e-10,1.4409999999999664e-10,2.0359999999999793e-10,2.0359999999999793e-10,2.0359999999999793e-10,2.0359999999999793e-10,3.1739999999999727e-10
139,1,1,1.2559e-10,0.23197,0.5522,0.28198,0.26249,0.22384,0.13847,0.33784,0.14148,0.39663,0.21397,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.690000000000006e-10,2.2379999999999834e-10,2.690000000000006e-10
140,4,4,1.3054e-10,0.20695,0.14592,0.2599,0.15597,0.65493,0.16272,0.19045,0.31491,0.23922,0.35908,2.20601e-10,2.20601e-10,1.60403e-10,2.20601e-10,2.20601e-10,2.20601e-10,2.20601e-10,2.20601e-10,2.20601e-10,2.20601e-10
141,7,7,1.2944999999999998e-10,0.32532,0.31542,0.34911,0.31877,0.1011,0.057563,0.076674,0.54808,0.3267,0.35345,2.4875e-10,2.4875e-10,2.4875e-10,2.4875e-10,2.4875e-10,1.676599999999994e-10,1.676599999999994e-10,2.4875e-10,2.4875e-10,3.0230999999999955e-10
142,4,4,1.2709e-10,0.24651,0.26153,0.24336,0.12889,0.6253,0.11363,0.2765,0.2813,0.18525,0.30241,2.5674999999999997e-10,2.5674999999999997e-10,2.5674999999999997e-10,2.5674999999999997e-10,2.5674999999999997e-10,3.1203999999999927e-10,2.5674999999999997e-10,2.5674999999999997e-10,2.5674999999999997e-10,2.5674999999999997e-10
143,7,7,1.2813e-10,0.23137,0.19682,0.37265,0.39715,0.16592,0.077718,0.085219,0.50364,0.44522,0.24042,2.6070000000000014e-10,1.5680000000000012e-10,1.5680000000000012e-10,3.061e-10,3.061e-10,1.5680000000000012e-10,1.5680000000000012e-10,3.061e-10,3.061e-10,3.061e-10
144,5,5,1.2773e-10,0.26456,0.070203,0.14031,0.36307,0.22112,0.60021,0.26079,0.14464,0.46254,0.27796,2.488000000000002e-10,2.056000000000002e-10,2.056000000000002e-10,2.488000000000002e-10,2.488000000000002e-10,2.056000000000002e-10,2.488000000000002e-10,2.056000000000002e-10,1.2229999999999905e-10,2.056000000000002e-10
